Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
106,March_1995,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,11.1,32.4,NA,227
106,April_1995,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,11.4,32.4,NA,229
106,August_1995,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,13.6,34.9,NA,292
106,September_1995,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.3,35.9,NA,295
106,October_1995,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.7,33.2,NA,304
106,November_1995,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.6,33.1,NA,330
106,Annual_1995,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.2,33.5,NA,276
263,March_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",5.9,24.7,NA,130
263,April_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",7.9,30.5,NA,141
263,August_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",11.3,33.6,NA,163
263,September_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",10.9,32,NA,168
263,October_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",10.8,32.7,NA,159
263,November_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",11.3,31.4,NA,153
263,Annual_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",9.2,30.1,NA,150
264,March_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",3.7,12.9,NA,114
264,Annual_1995,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",3.7,12.9,NA,114
