Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
246,January - M011997,Goa,Panjim,Goa Pollution Control Board,NA,80.6,27.8,NA,148
246,February - M021997,Goa,Panjim,Goa Pollution Control Board,NA,90.4,30.4,NA,164
246,March - M031997,Goa,Panjim,Goa Pollution Control Board,NA,71,25.8,NA,173
246,April - M041997,Goa,Panjim,Goa Pollution Control Board,NA,62.1,23.4,NA,140
246,May - M051997,Goa,Panjim,Goa Pollution Control Board,NA,76.7,21.8,NA,140
246,June - M061997,Goa,Panjim,Goa Pollution Control Board,NA,73,23.6,NA,135
246,July - M071997,Goa,Panjim,Goa Pollution Control Board,NA,63,22.5,NA,101
246,August - M081997,Goa,Panjim,Goa Pollution Control Board,NA,57.5,19.8,NA,66
246,September - M091997,Goa,Panjim,Goa Pollution Control Board,NA,85.6,24.7,NA,92
246,October - M101997,Goa,Panjim,Goa Pollution Control Board,NA,78,26.6,NA,127
246,November - M111997,Goa,Panjim,Goa Pollution Control Board,NA,63,26,NA,98
246,December - M121997,Goa,Panjim,Goa Pollution Control Board,NA,96.7,39.8,NA,116
