Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
246,January - M011998,Goa,Panjim,Goa Pollution Control Board,NA,71.4,29.6,NA,181
246,February - M021998,Goa,Panjim,Goa Pollution Control Board,NA,57.8,25,NA,165
246,March - M031998,Goa,Panjim,Goa Pollution Control Board,NA,69.6,30.8,NA,172
246,April - M041998,Goa,Panjim,Goa Pollution Control Board,NA,86.3,47.3,NA,184
246,May - M051998,Goa,Panjim,Goa Pollution Control Board,NA,81.6,36.8,NA,144
246,June - M061998,Goa,Panjim,Goa Pollution Control Board,NA,68.7,20.9,NA,132
246,July - M071998,Goa,Panjim,Goa Pollution Control Board,NA,79.7,30.1,NA,122
246,August - M081998,Goa,Panjim,Goa Pollution Control Board,NA,49.4,22,NA,114
246,September - M091998,Goa,Panjim,Goa Pollution Control Board,NA,31,29,NA,138
246,October - M101998,Goa,Panjim,Goa Pollution Control Board,NA,33.3,18.6,NA,181
246,November - M111998,Goa,Panjim,Goa Pollution Control Board,NA,20,16.2,NA,206
246,December - M121998,Goa,Panjim,Goa Pollution Control Board,NA,22,16.1,NA,290
