Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
120,January - M012000,Meghalaya,Shillong,MEPB,NA,4.8,15.4,NA,61
120,February - M022000,Meghalaya,Shillong,MEPB,NA,2.6,14.1,NA,54
120,March - M032000,Meghalaya,Shillong,MEPB,NA,2,18.1,NA,53
120,April - M042000,Meghalaya,Shillong,MEPB,NA,1.4,12.9,NA,53
120,May - M052000,Meghalaya,Shillong,MEPB,NA,0.5,11.8,NA,44
120,June - M062000,Meghalaya,Shillong,MEPB,NA,1.5,13.3,NA,52
120,July - M072000,Meghalaya,Shillong,MEPB,NA,0.5,4.7,NA,41
120,August - M082000,Meghalaya,Shillong,MEPB,NA,0.5,2.8,NA,36
120,September - M092000,Meghalaya,Shillong,MEPB,NA,0,0,NA,35
120,October - M102000,Meghalaya,Shillong,MEPB,NA,0,0,NA,34
120,November - M112000,Meghalaya,Shillong,MEPB,NA,0,0,NA,50
121,November - M112000,Meghalaya,Shillong,MEPB,NA,0,0,NA,95
120,December - M122000,Meghalaya,Shillong,MEPB,NA,0,0,NA,50
121,December - M122000,Meghalaya,Shillong,MEPB,NA,0,0,NA,87
