Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
193,January - M012000,Assam,Guwahati,ASPB,NA,10.3,69.6,NA,343
193,February - M022000,Assam,Guwahati,ASPB,NA,8.5,35,NA,209
193,March - M032000,Assam,Guwahati,ASPB,NA,7.5,34.9,NA,253
193,April - M042000,Assam,Guwahati,ASPB,NA,9.4,42,NA,252
193,May - M052000,Assam,Guwahati,ASPB,NA,16.6,40.1,NA,145
193,June - M062000,Assam,Guwahati,ASPB,NA,8.5,43.5,NA,95
193,July - M072000,Assam,Guwahati,ASPB,NA,5.2,61,NA,68
193,August - M082000,Assam,Guwahati,ASPB,NA,4.1,32.1,NA,74
193,September - M092000,Assam,Guwahati,ASPB,NA,3.4,35.2,NA,110
193,October - M102000,Assam,Guwahati,ASPB,NA,3.2,44.9,NA,112
193,November - M112000,Assam,Guwahati,ASPB,NA,5,34.5,NA,127
193,December - M122000,Assam,Guwahati,ASPB,NA,4.8,43.2,NA,124
