Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
120,January - M011997,Meghalaya,Shillong,MEPB,NA,6,4.4,NA,41
120,February - M021997,Meghalaya,Shillong,MEPB,NA,6,4.2,NA,41
120,March - M031997,Meghalaya,Shillong,MEPB,NA,6,3,NA,36
120,April - M041997,Meghalaya,Shillong,MEPB,NA,6,3.9,NA,29
120,May - M051997,Meghalaya,Shillong,MEPB,NA,7.6,10.2,NA,38
120,June - M061997,Meghalaya,Shillong,MEPB,NA,6,3,NA,24
120,July - M071997,Meghalaya,Shillong,MEPB,NA,6,3,NA,20
120,August - M081997,Meghalaya,Shillong,MEPB,NA,6,3,NA,24
120,September - M091997,Meghalaya,Shillong,MEPB,NA,6,3,NA,23
120,October - M101997,Meghalaya,Shillong,MEPB,NA,6,3,NA,29
120,November - M111997,Meghalaya,Shillong,MEPB,NA,6,3,NA,28
120,December - M121997,Meghalaya,Shillong,MEPB,NA,7.9,5.2,NA,45
