Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/6/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,59,64
1/8/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,5.5,62,71
13/1/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,6.1,62,70
15/1/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,5.3,68,78
20/1/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,5.6,65,74
22/1/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,63,74
27/1/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,58,70
29/1/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,59,68
2/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,61,67
2/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,61,72
2/10/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,60,67
2/12/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,6.8,64,74
17/2/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,57,64
19/2/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,5.4,62,70
24/2/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,5.3,64,71
3/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,62,71
3/10/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,60,68
3/12/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,60,66
17/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,60,68
19/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,59,69
24/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,59,71
26/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,57,64
31/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,35,41
4/2/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,50,59
4/7/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,54,60
4/9/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,57,63
20/4/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,59,65
23/4/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,62,68
30/4/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,64,70
5/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,53,61
5/7/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,54,63
5/12/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,60,67
14/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,64,70
19/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,59,66
21/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,60,69
26/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,24,25
28/5/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,54,62
6/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,57,62
6/9/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,53,61
6/11/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,64,72
16/6/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,50,60
18/6/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,58,67
23/6/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,60,67
25/6/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,52,61
30/6/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,22,24
7/7/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,46,52
14/7/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,50,54
21/7/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,52,58
23/7/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,57,64
30/7/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,35,42
8/3/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,51,55
8/6/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,55,60
8/11/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,45,48
13/8/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,43,46
18/8/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,48,52
20/8/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,52,58
27/8/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,52,55
24/9/2009,Meghalaya,Shillong,Boards Office,Residential and others,NA,NA,55,64
1/6/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,18.5,107,149
1/8/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,19.3,101,150
13/1/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,19.5,119,185
15/1/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,17.3,105,158
20/1/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,19.7,116,187
22/1/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,14.4,101,170
27/1/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,8.4,100,153
29/1/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,18.4,120,176
2/3/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,15.2,99,149
2/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,12.1,93,136
2/11/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,15.6,100,144
17/2/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,9.1,99,142
19/2/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,17.1,113,166
24/2/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,5.6,82,125
26/2/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,12.5,109,154
3/3/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,15.5,103,170
3/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,14.7,104,155
3/10/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,12.7,98,141
3/12/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,6,10.6,94,120
17/3/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,18.1,101,129
19/3/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,19.2,100,135
24/3/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,6,101,146
26/3/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,18,91,119
4/2/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,15.3,85,113
4/7/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,NA,95,128
14/4/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,17.4,93,124
16/4/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,9.4,88,122
21/4/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,5.5,100,141
23/4/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,8.6,98,142
28/4/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,11.3,99,142
30/4/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,7.6,94,126
5/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,6.9,93,126
5/7/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,NA,91,116
5/12/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,6.9,83,115
14/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,10.7,89,114
19/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,7.7,94,126
21/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,9.6,95,126
26/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,10.8,56,78
28/5/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,14.4,97,130
6/2/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,15.1,100,143
6/4/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,10.4,108,149
6/9/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,9.5,99,139
6/11/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,11.5,105,147
16/6/2009,Meghalaya,Shillong,Tuberculosis Hosp.,Residential and others,NA,14.1,99,138
