Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
106,April - M041993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,17.6,36.6,NA,NA
107,April - M041993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",14.1,14.1,NA,NA
106,May - M051993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,41,27.3,NA,NA
107,May - M051993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",55.5,33.9,NA,NA
106,June - M061993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,7.4,78,NA,NA
107,June - M061993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",3,63.2,NA,NA
106,July - M071993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,14.1,23.2,NA,NA
107,July - M071993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",7.6,73.8,NA,NA
106,August - M081993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,9.1,33.3,NA,NA
107,August - M081993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",4.9,18.6,NA,NA
106,September - M091993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12,23.2,NA,NA
107,September - M091993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",3.6,20.3,NA,NA
106,October - M101993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,9.9,30.8,NA,NA
107,October - M101993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",2.9,18.3,NA,NA
106,November - M111993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,16,30.3,NA,NA
107,November - M111993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",2.6,18,NA,NA
106,December - M121993,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,14.2,34.5,NA,NA
107,December - M121993,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",4.1,19.9,NA,NA
