Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
36,3/2/1987,GOA,Ponda,Goa Pollution Control Board,NA,1.1,6,NA,59
37,24-03-87,GOA,Vasco,Goa Pollution Control Board,Industrial,1.2,14.3,NA,NA
36,4/1/1987,GOA,Ponda,Goa Pollution Control Board,NA,NA,7.2,NA,96
37,4/2/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,NA,7.8,NA,192
36,5/1/1987,GOA,Ponda,Goa Pollution Control Board,NA,7.5,5.4,NA,91
37,5/2/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,NA,9.9,NA,118
36,6/1/1987,GOA,Ponda,Goa Pollution Control Board,NA,4.5,4.4,NA,43
37,6/2/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,NA,7.7,NA,89
36,7/1/1987,GOA,Ponda,Goa Pollution Control Board,NA,4.5,6.4,NA,40
37,7/2/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,NA,12.3,NA,106
36,8/3/1987,GOA,Ponda,Goa Pollution Control Board,NA,4.8,8.1,NA,38
37,8/1/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,NA,11.1,NA,84
36,9/2/1987,GOA,Ponda,Goa Pollution Control Board,NA,6.2,6.2,NA,44
37,9/1/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,3.8,12.9,NA,125
36,10/5/1987,GOA,Ponda,Goa Pollution Control Board,NA,5,8.4,NA,46
37,10/1/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,4.5,14.8,NA,105
37,12/1/1987,GOA,Vasco,Goa Pollution Control Board,Industrial,3.3,10.9,NA,118
36,12/2/1987,GOA,Ponda,Goa Pollution Control Board,NA,2.3,9.4,NA,59
