Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
2/1/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.8,9.2,142,290
2/5/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,11,11.6,224,414
2/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10,10,208,394
2/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,162,314
15/2/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,13.3,14.5,183,320
19/2/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,189,473
22/2/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.7,10.8,238,425
26/2/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.8,11.2,183,381
29/2/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.5,12.5,202,520
3/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.7,9.4,238,434
3/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.6,10.6,252,507
3/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.4,11.5,240,469
14/3/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.5,11.1,147,323
18/3/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,11,13.5,179,405
20/3/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.2,10.7,246,494
25/3/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,11.4,12.3,224,497
28/3/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,13.2,14.1,226,519
4/1/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.6,11.1,165,332
4/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,217,434
4/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10,9.6,203,384
4/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10,10.2,272,545
15/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,11.5,12.8,217,452
19/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.7,9.3,265,551
22/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.7,10,236,477
25/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,11.8,13.2,206,419
29/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,11.8,13.2,263,508
6/3/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.8,11.3,194,460
6/6/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.3,7.8,205,486
6/10/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.3,10.9,156,401
13/6/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,192,390
20/6/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,20.8,10.8,163,335
24/6/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,177,397
27/6/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.6,9.2,191,399
7/1/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,160,324
7/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,171,338
7/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8,8.6,100,210
7/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,162,381
15/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.5,9.1,144,352
18/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.5,8.3,124,268
22/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,133,285
25/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,138,271
29/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,7.8,8.1,152,321
8/1/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,137,276
8/5/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8,8,185,331
8/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8,8,157,298
8/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.8,9.9,231,436
14/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,183,376
19/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.2,7.4,100,200
22/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,157,344
26/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.8,10.1,171,343
29/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.8,8.4,187,369
9/1/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.4,7.5,NA,282
9/2/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.5,11.5,160,313
9/5/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10,10.5,189,397
9/9/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,164,357
16/9/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.6,10.9,148,318
23/9/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,NA,NA,189,405
25/9/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.2,9,216,422
29/9/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.3,9.4,292,516
10/3/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.2,9.7,201,389
10/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.2,10.9,222,422
10/10/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.3,10.6,215,441
13/10/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9,9.2,266,477
17/10/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.2,10.5,247,381
21/10/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.5,9.9,247,411
24/10/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.2,8.6,232,465
31/10/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.7,10.4,208,406
11/4/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.4,9.2,206,414
11/7/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.4,11.1,268,508
11/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.7,8.8,301,530
14/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.3,9.8,182,322
18/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.5,8.9,308,503
21/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.8,10.1,130,300
25/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.7,9.6,265,442
28/11/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,12.4,13.8,250,444
12/2/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.7,8.3,206,345
12/5/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.8,10.4,287,524
12/8/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10.5,10.9,198,370
12/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.2,9,205,328
16/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.2,8.5,225,410
19/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,10,10.1,259,432
23/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9.5,9.9,234,426
26/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,9,9.2,198,342
30/12/2008,Uttar Pradesh,Agra,Nunhai,Industrial Areas,8.3,8.8,206,366
1/3/2008,Uttar Pradesh,Agra,Regional Office,Residential and others,10.8,12.4,214,384
