Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
37,January - M011992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.3,6.3,NA,125
37,February - M021992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,5.8,6.1,NA,161
37,March - M031992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,NA,NA,NA,135
37,April - M041992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,NA,NA,NA,108
37,May - M051992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,NA,NA,NA,30
37,June - M061992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,NA,NA,NA,20
37,July - M071992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,NA,NA,NA,6
37,August - M081992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,NA,NA,NA,8
37,September - M091992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,5.9,12.9,NA,6
37,November - M111992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,5.5,9,NA,3
37,December - M121992,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6,11.2,NA,10
