Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
37,January - M011991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,5.4,10.2,NA,123
37,February - M021991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.2,10.6,NA,137
37,March - M031991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,8.6,8.9,NA,160
37,April - M041991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.5,7.2,NA,148
37,May - M051991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,5.7,8.6,NA,187
37,June - M061991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.1,7.8,NA,123
37,July - M071991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.5,7.4,NA,53
37,August - M081991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.6,9.5,NA,20
37,September - M091991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,8,8,NA,62
37,October - M101991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.6,7.9,NA,87
37,November - M111991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6.3,6.4,NA,121
37,December - M121991,GOA,Vasco,Goa Pollution Control Board,Industrial Area,6,NA,NA,150
